Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar.radiation,Next_Tmax
29.6,22.9,41.5728,92.25476,29.52893,24.11688,5.906564,79.075733,0.346002424,0.316231794,0.142911691,0.13213705,0.005491427,0.180787802,0,0,37.5372,126.891,15.5876,0.1554,4783.153,30.6
29,23,37.57289,91.627,30.27597,24.26971,6.263354,48.527354,0.381588538,0.319364464,0.142648669,0.133885518,0.000533497,0.153508832,0,0,37.5237,126.909,17.2956,0.2223,4778.878,30.1
29.3,23.7,32.58164,86.84589,31.06169,24.41789,6.546334,26.15271,0.383435767,0.394612938,0.148240784,0.139246272,0.031513189,0.061422663,0,0,37.5237,126.97,19.5844,0.2713,4790.47,30.8
26.3,20.8,43.86145,87.35579,29.47408,20.41232,5.307246,90.678809,0.215327967,0.025959029,0.070121292,0.150897402,0,0,0.131278893,0,37.6046,126.991,212.335,2.785,4915.481,28.3
29.2,21.7,38.21557,88.24217,31.62961,21.66493,5.145232,66.165047,0.215127391,0.017913396,0.017148876,0.160137837,0,0,0.004136576,0,37.6046,127.032,44.7624,0.5141,4767.53,31.5
29.2,23.3,32.83099,82.39568,33.03168,22.26707,5.148615,14.851103,0.216215635,0.021305678,0.056304768,0.23740871,0,0,0,0,37.5776,127.058,33.3068,0.2661,4762.39,31.5
29.8,23.5,46.00687,94.64533,29.96944,20.53768,5.481176,105.152904,0.208448235,0.014539603,0.056450807,0.089593967,0,0,0.088291784,0,37.645,127.022,45.716,2.5348,4752.657,31.4
29.9,23.1,41.07174,93.06568,30.72509,21.28381,4.256188,116.540861,0.200386923,0.018970629,0.00535114,0.117963875,0,0,0,0,37.5507,127.135,35.038,0.5055,4750.573,31.2
30.4,23.8,33.98158,77.66635,31.97896,22.76252,5.241061,49.54043,0.2138931,0.027277404,0.005448666,0.154235709,0,0,0,0,37.5102,127.042,54.6384,0.1457,4764.229,32.1
28.9,23.5,45.95772,89.09733,30.07539,21.95317,4.715971,119.257721,0.18389294,0.004377252,0.006909921,0.145114761,0,0,0,0,37.5776,126.838,12.37,0.0985,4744.449,31.8
29.1,23.4,37.31392,80.0382,31.83865,22.30339,4.752251,47.063108,0.223281489,0.017646002,0.022345712,0.10391088,0,0,0,0,37.4697,126.91,52.518,1.5629,4745.609,31.9
30.1,22.5,43.00487,90.41743,30.648,21.76546,5.01068,92.400262,0.222985423,0.00636986,0.005355013,0.122766244,0,0,0,0,37.4967,126.826,50.9312,0.4125,4774.966,31.5
28.3,21.5,37.77198,83.17822,30.29634,21.15203,5.230779,67.084609,0.218205278,0.022619018,0.008518093,0.099767321,0,0,0,0,37.4562,126.955,208.507,5.1782,4693.444,31.7
30.5,23.9,33.60343,81.05081,32.23231,22.35846,4.814056,55.203029,0.215011049,0.022477927,0.003998646,0.144050601,0,0,0,0,37.5372,127.085,28.7,0.6233,4768.98,32.2
28.1,22.1,36.05574,79.85785,31.84676,22.05412,5.649929,27.022484,0.212192348,0.020819403,0.061172618,0.163331644,0,0,0,0,37.5507,126.988,132.118,0.5931,4810.15,31
29.9,24,32.39757,85.34785,32.56823,21.72725,4.746866,34.121521,0.210637414,0.020590017,0.020676352,0.213780754,0,0,0,0,37.5776,127.083,59.8324,2.6865,4741.14,31.7
29.1,23.1,34.76524,74.52274,32.59087,23.44629,5.158008,14.420151,0.216751006,0.019031688,0.06995148,0.123080058,0,0,0,0,37.4967,126.927,30.968,0.618,4750.349,32.1
29.3,23.1,37.00029,75.06799,32.19585,23.20734,5.345282,30.729012,0.198768294,0.017170038,0.03923056,0.121743276,0,0,0,0,37.5507,126.937,30.0464,0.8552,4772.683,31.6
28.6,21.4,39.19295,85.88281,30.78434,21.4667,4.889898,89.778012,0.209181384,0.027011702,0.004600875,0.097379435,0,0,0,0,37.4697,126.995,82.2912,2.2579,4717.583,31.7
29.8,21.1,38.1101,94.40869,31.18203,20.20409,4.044828,121.585582,0.206517227,0.020926851,0.005873938,0.109937095,0,0,0,0,37.6181,127.099,53.4712,0.697,4765.268,30.8
30.1,24,38.26795,88.27973,30.97566,21.43924,4.897697,93.925382,0.223880682,0.02984041,0.003564039,0.109054383,0,0,0,0,37.4832,127.024,56.4448,1.2313,4742.97,33.8
29.7,22.7,37.90255,77.73354,31.66404,22.64063,5.079353,44.120125,0.2009809,0.016926361,0.055737103,0.1202943,0,0,0,0,37.5776,126.938,75.0924,1.7678,4798.292,30.8
29.4,23.3,46.84301,89.40057,29.17725,20.75566,5.893413,100.611848,0.212783291,0.032031462,0.141770557,0.12016806,0,0,0.992212271,0,37.6181,127.004,146.554,4.7296,4854.931,31.5
29.6,23.9,32.68147,79.76711,32.79139,22.59106,5.487976,14.970353,0.21631381,0.021496912,0.053668747,0.218645523,0,0,0,0,37.5507,127.04,26.298,0.5721,4759.33,31.5
31,23.4,37.76176,83.72794,31.56035,22.39124,4.707364,79.371816,0.214868226,0.029339608,0.003477194,0.102110792,0,0,0,0,37.5102,127.086,21.9668,0.1332,4746.24,32.4
29.7,23.8,41.49971,79.83911,30.92763,23.64273,4.967245,81.088594,0.19204928,0.011250574,0.019163603,0.167259765,0,0,0,0,37.5372,126.891,15.5876,0.1554,4747.273,32.4
29.4,24.2,38.24059,76.12471,31.85018,23.70821,5.130791,44.274637,0.203851951,0.014673438,0.035303737,0.174058826,0,0,0,0,37.5237,126.909,17.2956,0.2223,4742.92,32.5
30.3,24.3,34.86145,73.79941,32.80498,23.34184,5.40356,18.934245,0.217054139,0.022502148,0.045816304,0.179063257,0,0,0,0,37.5237,126.97,19.5844,0.2713,4754.674,32.8
27.2,19.4,44.90765,81.28616,28.92589,21.4185,9.612657,93.106544,0.063558196,0.163686661,0.341842815,0.514800112,0,0,0,0,37.6046,126.991,212.335,2.785,4879.562,27.5
31.2,19.4,39.17736,87.27668,31.12083,21.60624,10.674934,58.730673,0.096713308,0.175839613,0.410859412,0.538123368,0,0,0,0,37.6046,127.032,44.7624,0.5141,4731.178,30.4
30.6,21.4,34.63649,80.03333,31.90667,22.35695,10.121989,13.323441,0.126890826,0.206847922,0.407938184,0.553714569,0,0,0,0,37.5776,127.058,33.3068,0.2661,4726.055,30.4
30.8,21.2,49.05107,89.42291,29.8253,21.26679,12.333102,94.812821,0.059235379,0.158454275,0.43341186,0.524253776,0,0,0,0,37.645,127.022,45.716,2.5348,4716.294,31
30.7,20.8,45.86529,91.70081,30.06993,21.83795,9.536428,149.711853,0.167469651,0.200920461,0.420778496,0.593021283,0,0,0,0,37.5507,127.135,35.038,0.5055,4714.06,30.5
31.7,22.2,41.14862,81.13098,30.94184,22.91276,9.491353,67.495849,0.178452446,0.216796964,0.488126801,0.626494332,0.002988364,0,0,0,37.5102,127.042,54.6384,0.1457,4727.686,31.5
31,23.2,46.55326,90.03192,30.34749,21.79947,7.777724,134.441956,0.048348007,0.168008265,0.483746809,0.613532791,0,0,0,0,37.5776,126.838,12.37,0.0985,4708.046,30.1
30.3,21.9,40.91776,79.29929,30.93743,23.4789,10.210491,48.419207,0.155370899,0.197333104,0.440063681,0.583662575,0.006665632,0,0,0,37.4697,126.91,52.518,1.5629,4708.868,30.9
30.8,21.5,43.08192,83.3771,30.40159,23.08498,8.730117,88.810669,0.111630233,0.201720769,0.509713927,0.595389954,0,0,0,0,37.4967,126.826,50.9312,0.4125,4738.598,30.8
31.5,19.7,46.61837,89.17015,29.15795,21.52044,10.376068,62.552453,0.185030949,0.215012252,0.458252519,0.615172321,0.001218616,0,0,0,37.4562,126.955,208.507,5.1782,4654.749,30.2
31.3,21.9,39.93768,82.15798,31.15567,22.69544,8.518905,69.632703,0.173767797,0.229963034,0.392030342,0.57044629,0,0,0,0,37.5372,127.085,28.7,0.6233,4732.79,30.9
29.9,20.8,35.39941,78.63366,31.12104,22.23686,11.060539,26.855195,0.112493257,0.215089452,0.497885142,0.581636054,0.003839115,0,0,0,37.5507,126.988,132.118,0.5931,4773.437,29
31.6,21.9,35.34464,81.7028,31.62013,22.10019,8.879235,32.882168,0.144272637,0.200117407,0.399327859,0.560169578,0,0,0,0,37.5776,127.083,59.8324,2.6865,4704.369,30.8
31.3,22,37.99836,74.5005,31.6593,23.89128,10.157699,20.694516,0.130333699,0.190337037,0.463358417,0.606667846,0.011812573,0,0,0,37.4967,126.927,30.968,0.618,4713.869,30.6
31.2,22.2,35.75557,74.81899,31.89779,23.566,9.440926,32.733436,0.094200396,0.188485981,0.515899166,0.540224689,0.00242252,0,0,0,37.5507,126.937,30.0464,0.8552,4736.514,30.2
30,19.9,48.10836,89.07311,29.77995,22.25866,9.251254,88.3421,0.180006745,0.221289531,0.486189441,0.642631903,0.00101282,0,0,0,37.4697,126.995,82.2912,2.2579,4680.25,30.3
30.2,18,42.51022,92.47614,30.68834,20.90319,7.555906,101.793189,0.106299621,0.166695447,0.4393015,0.543148867,0,0,0,0,37.6181,127.099,53.4712,0.697,4728.782,30
33.1,22,47.19449,87.48314,30.12153,22.45726,8.795685,98.141897,0.174842159,0.216435105,0.526338931,0.618494371,0.001869337,0,0,0,37.4832,127.024,56.4448,1.2313,4706.145,33.3
30.4,21.2,37.87807,79.69727,31.38671,22.55313,8.738704,41.625012,0.079092169,0.177594507,0.438521813,0.520903462,0,0,0,0,37.5776,126.938,75.0924,1.7678,4762.06,29.9
30.8,21.4,46.99251,84.97227,28.76968,21.50302,13.449675,95.079216,0.061210482,0.159370579,0.3742707,0.527666767,0,0,0,0,37.6181,127.004,146.554,4.7296,4819.099,30.4
31.3,22.4,34.13413,78.86634,31.97553,22.72074,10.535504,19.551008,0.145164594,0.221307318,0.445743654,0.607479723,0.002375289,0,0,0,37.5507,127.04,26.298,0.5721,4723.027,30.6
31.9,22.3,45.15604,85.90457,30.49585,22.70692,8.856871,110.03123,0.166724459,0.231837865,0.421371687,0.597711515,0,0,0,0,37.5102,127.086,21.9668,0.1332,4709.788,31.6
31.6,23.2,41.40907,75.75222,31.11665,23.70184,9.424882,101.228393,0.075704042,0.187863564,0.590517674,0.56576153,0,0,0,0,37.5372,126.891,15.5876,0.1554,4710.883,31.3
31.7,23.5,38.94117,73.86191,31.55259,23.79948,9.806199,54.491676,0.087779703,0.191841699,0.533253203,0.574866045,0.002279227,0,0,0,37.5237,126.909,17.2956,0.2223,4706.453,31.2
32.3,22.6,37.0238,75.0418,31.79785,23.48449,9.637461,27.761188,0.131276939,0.21153396,0.496223048,0.610232106,0.006554428,0,0,0,37.5237,126.97,19.5844,0.2713,4718.367,30.9
26.6,21.9,64.49154,92.84162,23.00946,18.36113,13.702529,81.178674,0.479001438,0.665452967,0.726089649,0.740355033,0,0.024714195,0.404766977,1.045310482,37.6046,126.991,212.335,2.785,4843.142,22.3
29.7,20.7,59.35291,88.25456,24.9105,20.15141,13.63807,53.089531,0.512035381,0.691182548,0.760952965,0.764199279,0,0.043277864,0.344350693,1.063601936,37.6046,127.032,44.7624,0.5141,4694.338,24.7
29.7,23,57.55859,84.17793,25.4163,20.65541,12.804227,13.722363,0.51381929,0.693984879,0.782970186,0.768774547,0,0.037894759,0.387518997,1.18339177,37.5776,127.058,33.3068,0.2661,4689.235,25
30.7,23,68.27961,96.29713,23.5628,19.0493,16.424836,93.158762,0.50858504,0.700892665,0.736958769,0.760406939,0,0.017413362,0.336224453,1.074387714,37.645,127.022,45.716,2.5348,4679.125,25.5
29.8,22.9,67.55202,92.61876,23.7295,19.72223,11.329798,108.188154,0.548426897,0.703318111,0.826442389,0.816605204,0,0.171355805,0.52390843,1.438562502,37.5507,127.135,35.038,0.5055,4677.062,24.7
30.2,24.3,60.29195,86.34627,24.7199,20.40408,11.290597,88.970425,0.522965047,0.688270644,0.800278885,0.797142149,0,0.152862612,0.529866643,1.151295016,37.5102,127.042,54.6384,0.1457,4690.656,25.2
30,24.7,64.86158,93.70435,24.44997,19.61898,10.38883,116.429522,0.489129062,0.666740067,0.734730865,0.768176765,0,0.006617505,0.184881233,0.853739993,37.5776,126.838,12.37,0.0985,4671.159,25.6
30.2,24.4,58.41031,90.82074,25.13834,19.52629,12.516724,69.435338,0.481816405,0.694752284,0.801530246,0.779437243,0,0.152303924,0.364271477,0.981527378,37.4697,126.91,52.518,1.5629,4671.646,25.5
30.4,24.2,62.26405,93.01318,24.35945,19.29206,12.288244,76.441398,0.50367043,0.694488609,0.775961408,0.761435485,0,0.024494097,0.18587879,0.754513082,37.4967,126.826,50.9312,0.4125,4701.743,25.3
29.6,20.6,64.94162,93.61916,23.52681,18.5781,14.024128,68.638271,0.484274167,0.703313085,0.832379745,0.816378223,0,0.183403131,0.452220784,1.020148724,37.4562,126.955,208.507,5.1782,4615.589,24.4
30.3,24,60.87934,89.55782,24.72911,20.03257,10.555643,83.578857,0.517780951,0.691749148,0.819623345,0.805535215,0,0.128033381,0.581229406,1.302504659,37.5372,127.085,28.7,0.6233,4696.113,25.2
28.1,22.3,58.06673,88.08238,24.37963,19.47002,13.074877,56.426698,0.471039514,0.665807521,0.760405098,0.770693706,0,0.021689179,0.381422716,0.862488399,37.5507,126.988,132.118,0.5931,4736.236,23.4
30.2,23.6,60.21063,88.70751,24.76834,19.87004,11.595986,50.020203,0.501930497,0.691431368,0.804048179,0.778264487,0,0.044567513,0.443963926,1.241073425,37.5776,127.083,59.8324,2.6865,4667.118,25.3
30.1,23.9,56.76483,88.70648,25.54617,19.81597,11.976587,45.911253,0.494120527,0.691702895,0.796833098,0.785559897,0,0.103189869,0.374007578,0.996513521,37.4967,126.927,30.968,0.618,4676.905,25.2
30.1,23.8,57.13404,89.83173,25.28054,19.63926,10.360804,56.865482,0.492331358,0.656337606,0.771402959,0.759209783,0,0.035590648,0.267617395,0.957425227,37.5507,126.937,30.0464,0.8552,4699.857,24.7
30.1,21.1,65.47077,91.84323,24.01157,19.64904,11.168098,75.897052,0.503433102,0.70950235,0.834956123,0.82578234,0,0.170119317,0.459259417,1.010360569,37.4697,126.995,82.2912,2.2579,4642.441,24.1
29.2,19.5,63.33552,93.88557,23.50874,19.32708,11.132805,78.740006,0.491827597,0.689399035,0.773264688,0.761871712,0,0.048838558,0.392687162,1.219074781,37.6181,127.099,53.4712,0.697,4691.813,24.9
31.8,24.3,64.67129,88.33189,24.08944,20.18016,10.886333,91.133788,0.527741938,0.697367429,0.816552145,0.823864889,0,0.191461072,0.484387135,1.10689647,37.4832,127.024,56.4448,1.2313,4668.837,25.5
29.7,23.7,58.17613,91.65989,24.99225,19.20153,10.109313,54.566524,0.484035847,0.655382891,0.75006487,0.790356781,0,0.021279306,0.292018646,1.075846297,37.5776,126.938,75.0924,1.7678,4725.341,24.5
30.1,23.2,68.02493,94.73856,22.90154,18.55887,20.048249,100.584123,0.479474855,0.676445106,0.733903652,0.740560354,0,0.023687282,0.39896932,1.035191764,37.6181,127.004,146.554,4.7296,4782.769,25.4
30.2,24.1,58.54917,87.08522,25.02673,20.50968,12.995614,56.372712,0.498702663,0.691444281,0.784838873,0.774872119,0,0.02852131,0.473812327,1.153253416,37.5507,127.04,26.298,0.5721,4686.24,25.2
31.2,24.1,63.71787,89.58276,24.66817,20.20446,10.674527,116.462194,0.549060825,0.70390153,0.828864464,0.82439103,0,0.280852948,0.606363801,1.322646623,37.5102,127.086,21.9668,0.1332,4672.853,25.5
31.1,25.1,59.26653,92.73047,25.28721,19.63849,11.002663,101.64229,0.497443615,0.672704179,0.766872806,0.779952308,0,0.02831273,0.246042891,0.89605363,37.5372,126.891,15.5876,0.1554,4674.01,25.8
30.9,25,57.28276,91.01658,25.35836,19.67548,11.244236,74.83498,0.507292697,0.683061168,0.780013083,0.770689925,0,0.053056894,0.292323316,0.931016741,37.5237,126.909,17.2956,0.2223,4669.503,25.7
30.6,24.6,57.14557,89.56763,25.26111,20.10866,11.196705,59.352215,0.478540922,0.675952991,0.779505321,0.777233019,0,0.05284613,0.371500152,0.845965639,37.5237,126.97,19.5844,0.2713,4681.574,25.6
22.2,17.5,64.97781,88.87356,21.73949,17.54647,6.793256,60.327583,0.35977358,0.417045616,0.37734325,0.295019006,0,0,0.00479383,0.03426467,37.6046,126.991,212.335,2.785,4806.718,22.3
24.7,19,57.83084,80.61543,23.46313,19.53477,7.296955,42.910342,0.346226695,0.348687877,0.45813684,0.35335032,0,0,0.002664518,0.011204251,37.6046,127.032,44.7624,0.5141,4657.508,24.6
24.8,19.6,53.3876,80.3702,24.20963,20.00957,7.109744,10.319874,0.358231843,0.350036737,0.452037942,0.370138009,0,0,0.00219805,0.020155218,37.5776,127.058,33.3068,0.2661,4652.431,26
25.4,20.1,66.03616,91.34509,22.65926,18.49593,7.539124,68.54499,0.375588964,0.349613512,0.380220979,0.280588735,0,0,0.026860918,0.000224136,37.645,127.022,45.716,2.5348,4642.164,25.4
24.7,19.5,60.33175,90.26469,23.48487,19.05848,6.608491,85.307993,0.329293285,0.318623834,0.461544428,0.373977583,0,0,0.016129125,0.03996176,37.5507,127.135,35.038,0.5055,4640.095,26.7
25.2,20.4,56.44638,89.30499,23.96279,20.0319,6.11675,53.499899,0.314899951,0.370674313,0.409388858,0.391612878,0,0.012175011,0.006102677,1.078971937,37.5102,127.042,54.6384,0.1457,4653.652,25.3
25.5,19.7,65.73286,90.1958,22.9479,19.18813,6.227302,76.089307,0.342647628,0.50298593,0.453517001,0.308787636,0,0,0.008854135,0.712885102,37.5776,126.838,12.37,0.0985,4634.288,25.1
25.5,20.8,60.72573,90.62164,23.5665,19.23799,6.399114,48.02244,0.272054646,0.466038047,0.459286972,0.378246171,0,0,0.004229933,0.724777846,37.4697,126.91,52.518,1.5629,4634.483,25.2
25.3,19.7,63.8966,92.14529,22.94286,18.85313,6.689984,63.783491,0.312146251,0.416980651,0.535305737,0.295908581,0,0,0.016749678,0.9095936,37.4967,126.826,50.9312,0.4125,4664.901,25.5
24.4,19.4,62.47748,93.05356,22.33417,18.03402,7.066173,51.652638,0.277474575,0.453402378,0.391553972,0.375685081,0,0,0.005015194,0.680269534,37.4562,126.955,208.507,5.1782,4576.546,24.5
25.2,20.4,54.27956,87.8566,24.12231,19.70484,6.604152,50.817107,0.338149643,0.335243001,0.476112258,0.406001256,0,0,0.000573397,0.248890884,37.5372,127.085,28.7,0.6233,4659.455,25.8
23.3,18.9,57.42092,85.67415,23.19555,18.43686,6.167217,38.26482,0.32083094,0.434676143,0.424914434,0.378954462,0,0,0.00649889,0.386861396,37.5507,126.988,132.118,0.5931,4699.083,24.8
25.2,20.3,54.51118,81.85069,24.10983,19.42955,6.711631,28.341832,0.344303206,0.333701088,0.481886587,0.370862514,0,0,0.003197739,0.011134701,37.5776,127.083,59.8324,2.6865,4629.954,25.3
25.2,20.6,55.67526,87.10806,24.07485,19.51028,6.192023,28.342862,0.297386946,0.474104896,0.441445772,0.381480346,0,0,0.007635488,1.229792506,37.4967,126.927,30.968,0.618,4639.975,26.1
24.6,19.6,58.32304,87.2347,23.76996,19.18145,5.974998,41.471627,0.325486556,0.470007144,0.433342773,0.36202286,0,0,0.007889237,0.555392732,37.5507,126.937,30.0464,0.8552,4663.228,25.5
24.1,19.7,61.50959,90.67792,23.13534,18.94117,5.688237,58.376162,0.290945435,0.441829483,0.382900425,0.381060258,0,0.0007808,0.007858537,1.01801886,37.4697,126.995,82.2912,2.2579,4604.655,24.9
24.7,18.9,61.73078,89.04526,23.41583,18.37208,5.726765,77.317653,0.366393308,0.313984038,0.459649839,0.322018505,0.000169461,0,0,0,37.6181,127.099,53.4712,0.697,4654.883,26
25.5,20.4,60.65199,91.91127,23.40744,19.12809,6.064331,66.032381,0.299715877,0.400487038,0.381850096,0.396123337,0,0.004216966,0.007207906,1.35261897,37.4832,127.024,56.4448,1.2313,4631.54,27.7
24.4,18.6,60.00606,90.20605,23.22408,18.57955,5.908206,42.730618,0.348451203,0.473453533,0.438485156,0.367905367,0,0,0.008197013,0.195409722,37.5776,126.938,75.0924,1.7678,4688.677,25.6
25.4,20.3,66.55849,93.85123,22.00495,17.88903,9.679187,66.246184,0.35068374,0.36281369,0.334672957,0.297123231,0,0.002779734,0.011734142,0.016959457,37.6181,127.004,146.554,4.7296,4746.359,25.3
25,20.1,54.99263,85.54613,24.05688,20.0177,6.855357,28.66477,0.33498031,0.377849653,0.424855154,0.40642264,0,0.001295612,0.00257404,0.189440612,37.5507,127.04,26.298,0.5721,4649.458,24.9
25.4,20.6,55.6075,89.40831,23.89981,19.98968,6.292089,67.573225,0.328755248,0.318986311,0.490248741,0.401987539,0,0,0.004499972,0.906336834,37.5102,127.086,21.9668,0.1332,4635.937,25.9
25.8,20.2,61.21481,88.23522,23.40178,19.35001,6.491878,62.045023,0.332154551,0.490619273,0.461721524,0.390850084,0,0,0.0066152,0.811060806,37.5372,126.891,15.5876,0.1554,4637.149,27
25.7,20.8,57.59502,87.18337,23.80098,19.42101,6.370172,47.828456,0.317356733,0.488147958,0.450769591,0.40202486,0,0,0.006796582,1.113588785,37.5237,126.909,17.2956,0.2223,4632.574,26.2
25.5,20.7,55.43584,85.65643,24.28906,19.45943,5.840402,39.945214,0.296454239,0.441897741,0.406416817,0.373186877,0,0,0.007808615,0.885825237,37.5237,126.97,19.5844,0.2713,4644.801,25.7
21.4,17.6,41.4982,97.9269,26.80329,20.13915,9.130936,79.988889,0.279032853,0.129542655,0.002648616,0.000304058,0.000248812,0,0,0,37.6046,126.991,212.335,2.785,4769.282,26.5
24,19.2,36.74947,94.80199,28.86929,21.07705,6.684023,59.015879,0.248000773,0.19882944,0.00086698,0.000820103,0.011827428,0,0,0,37.6046,127.032,44.7624,0.5141,4619.684,29.3
25,19.8,32.2883,88.25587,29.82217,21.71025,7.390659,14.286976,0.307748938,0.218757857,0.000642081,0.009004588,0.045927107,0,0,0,37.5776,127.058,33.3068,0.2661,4614.626,29.8
25,20.3,43.89738,97.99052,27.29466,20.3126,6.322791,102.611335,0.263382736,0.119858479,0.000868056,0.0000478,0.160602401,1.020349423,0,0,37.645,127.022,45.716,2.5348,4604.255,29.7
25.6,19.7,39.60112,97.74147,28.42092,20.41357,6.51897,112.033314,0.328007283,0.29931247,0.021614089,0.010405837,2.369696776,0.049656987,0,0,37.5507,127.135,35.038,0.5055,4602.118,30.2
25.1,20.4,37.26429,92.93136,28.88315,21.51935,7.605469,52.898936,0.415534933,0.236113011,0.028574891,0.0000518,3.133300344,0.001769624,0,0,37.5102,127.042,54.6384,0.1457,4615.641,29.9
24.6,19.8,48.78125,96.26268,26.77609,20.83363,6.059747,93.007261,0.197680947,0.218259534,0.000170737,0.026548139,0,0,0,0,37.5776,126.838,12.37,0.0985,4596.421,29.3
24.8,19.3,42.21087,94.06688,28.11223,21.38081,6.809497,53.455759,0.415335636,0.219800818,0.002569845,0.014274453,3.484648663,0,0,0,37.4697,126.91,52.518,1.5629,4596.284,29.6
24.6,19.4,51.51896,94.66553,26.93508,20.93743,6.684687,83.213525,0.322142391,0.189885313,0.003060869,0.012107467,0.010593095,0,0,0,37.4967,126.826,50.9312,0.4125,4627.061,30.2
24.1,18,43.1558,96.26098,27.02474,20.52094,8.309461,68.880638,0.417570483,0.289878288,0.005572893,0.007401011,4.153480595,0,0,0,37.4562,126.955,208.507,5.1782,4536.443,29.7
25.6,20.2,34.18802,93.06501,29.37466,21.64376,7.250238,57.927058,0.391146636,0.304337708,0.025169833,0.009071479,2.253373305,0.065322821,0,0,37.5372,127.085,28.7,0.6233,4621.791,30.5
22.9,18.2,35.92007,90.69635,28.32397,21.01336,7.896139,29.685838,0.295885494,0.187947254,0.000812881,0.003897258,0.056634565,0,0,0,37.5507,126.988,132.118,0.5931,4660.893,30.1
25,20.2,32.70997,92.18452,29.77137,21.24273,7.173447,39.176293,0.293266962,0.267816975,0.000688524,0.014286692,0.199666758,0,0,0,37.5776,127.083,59.8324,2.6865,4591.727,30.2
25,19.4,37.80635,91.88417,28.76954,21.65697,7.303705,20.354216,0.383661134,0.226054994,0.000745184,0.018395894,0.731984764,0,0,0,37.4967,126.927,30.968,0.618,4602.031,29.8
24.1,19,39.10136,89.12895,28.54678,21.34431,7.330321,25.967345,0.306816842,0.20678932,0.015180375,0.029753639,0.009577958,0,0,0,37.5507,126.937,30.0464,0.8552,4625.583,29.3
23.9,18.7,42.99091,92.60597,27.8187,21.38049,7.712734,90.984348,0.372202427,0.292494871,0.020481426,0.005304805,4.805512439,0,0,0,37.4697,126.995,82.2912,2.2579,4565.883,29
25.6,18.2,39.35283,95.97909,28.724,20.20495,6.180438,121.28284,0.282334775,0.22253355,0.005429016,0.009115058,0.017107441,0.014511984,0,0,37.6181,127.099,53.4712,0.697,4616.931,29.6
26.1,20.2,41.04094,92.94821,28.19015,21.20205,7.425892,98.608763,0.387196982,0.258161478,0.025034028,0.00021776,4.597736266,0,0,0,37.4832,127.024,56.4448,1.2313,4593.259,31.1
24.9,18.4,37.75353,92.75883,28.23319,20.85064,7.222731,37.695517,0.241558696,0.212594714,0.040631964,0.036496556,0,0,0,0,37.5776,126.938,75.0924,1.7678,4650.964,29.8
24.7,20.7,43.40849,98.66493,26.55899,20.34128,9.150191,82.493479,0.247295868,0.113764309,0.000868056,2.99E-08,0.006474265,0,0,0,37.6181,127.004,146.554,4.7296,4709.024,30
24.7,20.2,33.82936,91.31645,29.42723,22.06556,7.532624,25.129462,0.322587772,0.211181956,0.000000581,0.000985355,0.220922094,0.000752954,0,0,37.5507,127.04,26.298,0.5721,4611.689,29.7
24.9,20.6,37.4839,93.60901,28.77079,21.64517,7.405526,74.575832,0.43813709,0.289620252,0.030273247,0.001877737,3.451408704,0.02494062,0,0,37.5102,127.086,21.9668,0.1332,4598.022,30
25.3,19.9,43.79283,94.09305,27.39726,21.25282,6.711385,62.11391,0.303106653,0.244636986,0.012968283,0.024992805,0.004889837,0,0,0,37.5372,126.891,15.5876,0.1554,4599.295,30.9
25.3,20.1,40.22067,90.82439,28.14465,21.44484,6.954427,35.553438,0.336551635,0.233827584,0.008964937,0.020123999,0.01371796,0,0,0,37.5237,126.909,17.2956,0.2223,4594.645,30.5
25.2,20.1,36.57403,92.02065,29.13114,21.70031,7.519801,26.692771,0.347027989,0.227491275,0.00163277,0.01162724,0.235684941,0,0,0,37.5237,126.97,19.5844,0.2713,4607.026,30.4
26.3,18.4,43.28302,82.38241,27.01376,18.93714,6.577808,76.21791,0.052224109,0.270680326,0.02262865,0.000492175,0,0,0,0,37.6046,126.991,212.335,2.785,4731.345,25.8
28.9,20.4,38.88869,77.03687,28.9201,19.7759,5.142373,54.5236,0.042496616,0.287642762,0.062358088,0.00000145,0,0,0,0,37.6046,127.032,44.7624,0.5141,4581.376,27.8
29.3,21.6,33.54766,66.60892,30.10992,20.47637,5.432638,13.166505,0.069469606,0.277969732,0.084831107,0.001337998,0,0,0,0,37.5776,127.058,33.3068,0.2661,4576.34,27.3
29.6,22,44.17241,88.66203,27.59282,18.2884,5.328244,77.441564,0.03413201,0.262283469,0.085679268,0,0,0,0.003690199,0,37.645,127.022,45.716,2.5348,4565.984,28.5
29.9,22,47.82173,81.87619,28.17433,19.46496,5.172222,101.211811,0.064346728,0.252983711,0.09318699,0.038772451,0,0,0,0,37.5507,127.135,35.038,0.5055,4563.66,28.2
29.7,22.6,33.08541,72.54372,29.83347,20.4446,5.381269,44.281316,0.084163694,0.299001432,0.098646068,0.003630989,0,0,0,0,37.5102,127.042,54.6384,0.1457,4577.149,28.4
28.8,21.5,45.28324,86.96254,27.83696,21.24418,4.801934,97.818932,0.109029832,0.308260221,0.025479741,0,0,0,0,0,37.5776,126.838,12.37,0.0985,4558.075,28.8
